Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Paperless Billing,Monthly Charges,Total Charges,Churn,Avg Monthly Spend,Tenure Group,Bill_Shock_Ratio,Total_Addon_Services,High_Risk_Security_Profile,Is_Auto_Pay,Cost_Per_Service,Multiple Lines_No,Multiple Lines_No phone service,Multiple Lines_Yes,Internet Service_DSL,Internet Service_Fiber optic,Internet Service_No,Online Security_No,Online Security_No internet service,Online Security_Yes,Online Backup_No,Online Backup_No internet service,Online Backup_Yes,Device Protection_No,Device Protection_No internet service,Device Protection_Yes,Tech Support_No,Tech Support_No internet service,Tech Support_Yes,Streaming TV_No,Streaming TV_No internet service,Streaming TV_Yes,Streaming Movies_No,Streaming Movies_No internet service,Streaming Movies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,Payment Method_Bank transfer (automatic),Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check
1,0,1,0,19,1,1,100.95,1875.55,1,98.71,2,1.023,3,0,0,25.24,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
0,0,1,0,1,1,1,69.1,69.1,1,69.1,1,1.0,0,1,0,69.1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
0,1,0,0,1,1,1,69.6,69.6,1,69.6,1,1.0,0,1,0,69.6,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,0,0,0,31,1,1,103.45,3066.45,1,98.92,3,1.046,4,1,0,20.69,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
0,0,0,0,4,1,0,77.95,305.55,1,76.39,1,1.02,1,1,1,38.98,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
0,1,0,0,1,1,0,78.45,78.45,1,78.45,1,1.0,1,1,0,39.22,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
1,0,0,0,10,0,0,29.5,255.25,1,25.52,1,1.156,1,1,0,14.75,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
0,0,0,0,2,1,1,70.75,146.9,1,73.45,1,0.963,3,0,0,17.69,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
0,1,0,0,9,1,1,84.45,762.5,1,84.72,1,0.997,1,1,0,42.22,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
1,0,0,0,4,1,1,85.65,338.9,1,84.72,1,1.011,1,1,0,42.82,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
1,1,0,0,38,1,1,70.15,2497.35,1,65.72,4,1.067,4,0,1,14.03,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0
1,1,0,0,51,1,1,97.8,4913.3,1,96.34,5,1.015,3,1,0,24.45,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
1,0,0,0,1,1,0,46.3,46.3,1,46.3,1,1.0,0,1,0,46.3,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
0,0,0,0,41,1,1,106.3,4443.45,1,108.38,4,0.981,4,1,0,21.26,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
0,0,0,0,12,1,1,89.4,1095.65,1,91.3,1,0.979,3,0,0,22.35,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
0,1,0,0,5,1,1,83.15,446.05,1,89.21,1,0.932,1,1,1,41.58,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
1,0,0,0,10,1,1,74.15,811.8,1,81.18,1,0.913,0,1,0,74.15,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
0,0,1,0,11,1,1,99.5,1056.95,1,96.09,1,1.035,3,1,0,24.88,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
1,0,0,0,1,1,1,44.15,44.15,1,44.15,1,1.0,0,1,0,44.15,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
0,0,0,0,16,1,1,53.9,834.15,1,52.13,2,1.034,2,0,0,17.97,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
0,0,0,0,1,1,1,85.45,85.45,1,85.45,1,1.0,1,1,0,42.72,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
0,0,1,1,4,1,0,50.85,239.55,1,59.89,1,0.849,0,1,0,50.85,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
0,0,0,1,1,1,0,59.2,59.2,1,59.2,1,1.0,2,1,0,19.73,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
1,0,0,0,13,1,1,83.2,1060.6,1,81.58,2,1.02,2,1,0,27.73,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
0,0,0,0,1,1,1,54.9,54.9,1,54.9,1,1.0,2,0,0,18.3,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,0,1,0,21,1,1,103.9,2254.2,1,107.34,2,0.968,4,0,0,20.78,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
0,0,1,1,11,1,1,19.25,180.3,1,16.39,1,1.174,0,0,0,19.25,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
0,1,0,0,2,1,1,75.45,158.4,1,79.2,1,0.953,0,1,0,75.45,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
0,1,0,0,2,1,0,54.85,104.2,1,52.1,1,1.053,2,0,0,18.28,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,0,1,1,1,95.1,95.1,1,95.1,1,1.0,2,1,0,31.7,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
1,0,1,0,6,1,1,75.5,438.0,1,73.0,1,1.034,0,1,0,75.5,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,0,1,0,4,1,1,73.75,325.45,1,81.36,1,0.906,1,1,0,36.88,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,0,0,0,12,1,1,96.05,1148.1,1,95.68,1,1.004,2,1,0,32.02,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
0,0,0,0,4,1,1,88.95,355.2,1,88.8,1,1.002,2,1,0,29.65,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
0,0,0,0,4,1,0,50.7,151.3,1,37.83,1,1.34,1,1,1,25.35,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
1,0,0,0,3,1,0,53.4,188.7,1,62.9,1,0.849,1,1,1,26.7,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
1,1,1,0,53,1,1,101.9,5549.4,1,104.71,5,0.973,3,1,0,25.48,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
0,0,1,0,68,1,1,83.0,5685.8,1,83.61,6,0.993,1,1,0,41.5,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
1,0,0,1,1,1,0,50.6,50.6,1,50.6,1,1.0,1,0,0,25.3,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,0,0,10,1,1,89.5,863.1,1,86.31,1,1.037,2,1,0,29.83,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
1,0,0,0,1,1,1,69.8,69.8,1,69.8,1,1.0,0,1,0,69.8,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,1,1,0,51,1,1,93.8,4750.95,1,93.16,5,1.007,3,0,1,23.45,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
1,0,1,0,24,1,1,101.05,2391.8,1,99.66,2,1.014,3,1,0,25.26,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
1,0,1,0,18,1,1,94.7,1687.95,1,93.78,2,1.01,2,1,0,31.57,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
1,1,1,0,72,1,1,104.15,7689.95,1,106.8,6,0.975,4,1,1,20.83,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
1,0,1,1,4,1,0,61.45,229.55,1,57.39,1,1.071,2,0,1,20.48,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0
1,0,0,0,1,1,1,90.55,90.55,1,90.55,1,1.0,2,1,0,30.18,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
0,0,0,0,26,1,1,88.8,2274.35,1,87.48,3,1.015,2,1,1,29.6,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0
1,0,0,0,7,1,1,85.2,602.55,1,86.08,1,0.99,1,1,0,42.6,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
1,1,0,0,5,1,1,91.4,449.75,1,89.95,1,1.016,2,1,0,30.47,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
1,0,1,0,42,1,1,106.15,4512.7,1,107.45,4,0.988,4,0,1,21.23,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0
0,0,0,0,4,1,1,45.3,196.95,1,49.24,1,0.92,0,1,0,45.3,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,0,0,2,1,1,73.25,131.05,1,65.53,1,1.118,0,1,1,73.25,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
1,0,1,1,8,1,1,51.05,415.05,1,51.88,1,0.984,1,1,0,25.52,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,0,1,0,9,1,1,85.35,754.65,1,83.85,1,1.018,1,1,1,42.68,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
1,1,0,0,1,1,1,75.35,75.35,1,75.35,1,1.0,0,1,0,75.35,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,0,0,0,43,1,1,75.2,3198.6,1,74.39,4,1.011,1,0,0,37.6,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,0,0,0,1,1,0,20.9,20.9,1,20.9,1,1.0,0,0,0,20.9,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
1,0,0,0,3,1,1,43.3,123.65,1,41.22,1,1.05,0,1,0,43.3,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,0,1,0,70,1,1,109.5,7534.65,1,107.64,6,1.017,6,0,1,15.64,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0
0,1,0,0,11,1,1,84.8,906.85,1,82.44,1,1.029,1,1,1,42.4,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
0,1,1,0,50,1,1,95.05,4888.7,1,97.77,5,0.972,3,1,0,23.76,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
1,1,0,0,5,1,0,50.35,237.25,1,47.45,1,1.061,1,1,0,25.18,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,0,1,0,1,1,1,74.6,74.6,1,74.6,1,1.0,0,1,1,74.6,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
1,0,0,0,16,1,1,19.7,342.4,1,21.4,2,0.921,0,0,0,19.7,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
0,0,0,0,15,1,1,59.45,892.65,1,59.51,2,0.999,2,1,0,19.82,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
0,0,0,0,46,1,1,105.2,4822.85,1,104.84,4,1.003,5,0,1,17.53,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0
1,0,0,0,8,1,1,45.15,438.4,1,54.8,1,0.824,0,1,0,45.15,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,0,31,1,0,93.8,3019.5,1,97.4,3,0.963,3,1,0,23.45,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
1,0,0,0,32,1,1,96.2,3183.4,1,99.48,3,0.967,3,0,0,24.05,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
0,0,0,0,1,1,1,79.6,79.6,1,79.6,1,1.0,1,1,0,39.8,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
1,0,0,0,20,1,1,85.25,1734.5,1,86.72,2,0.983,1,1,0,42.62,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
1,0,0,0,26,1,1,80.5,2088.8,1,80.34,3,1.002,1,0,0,40.25,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
1,1,0,0,5,1,1,89.8,502.6,1,100.52,1,0.893,2,1,0,29.93,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
1,0,0,0,1,1,1,50.75,50.75,1,50.75,1,1.0,1,1,0,25.38,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,0,1,0,14,1,1,89.65,1208.35,1,86.31,2,1.039,3,0,1,22.41,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0
1,0,0,0,36,1,1,65.4,2498.4,1,69.4,3,0.942,3,0,0,16.35,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1
0,0,0,1,9,1,1,72.9,651.4,1,72.38,1,1.007,4,0,0,14.58,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1
1,0,0,0,5,0,0,40.0,223.45,1,44.69,1,0.895,3,0,0,10.0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,0,0,9,1,1,99.45,919.4,1,102.16,1,0.973,3,1,1,24.86,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
0,0,0,0,2,1,1,86.25,181.65,1,90.82,1,0.95,3,0,0,21.56,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
0,0,0,0,1,1,1,45.65,45.65,1,45.65,1,1.0,0,1,0,45.65,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,0,0,0,8,1,1,70.1,551.35,1,68.92,1,1.017,0,1,0,70.1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
0,1,0,0,2,1,1,70.2,115.95,1,57.98,1,1.211,0,1,1,70.2,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
0,0,0,0,3,1,0,55.35,165.2,1,55.07,1,1.005,2,0,0,18.45,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,1,1,0,51,1,1,84.2,4146.05,1,81.3,5,1.036,2,1,0,28.07,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,0,0,0,2,1,0,45.85,81.0,1,40.5,1,1.132,0,1,0,45.85,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,0,0,39,1,0,75.25,3017.65,1,77.38,4,0.972,0,1,0,75.25,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,0,0,0,12,1,1,100.15,1164.3,1,97.02,1,1.032,3,1,1,25.04,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0
1,1,1,0,26,1,0,105.75,2710.25,1,104.24,3,1.014,4,1,0,21.15,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
0,1,1,0,18,0,1,48.35,810.7,1,45.04,2,1.073,3,1,0,12.09,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
0,0,1,1,2,0,1,24.4,36.55,1,18.27,1,1.336,0,1,0,24.4,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
0,0,0,0,4,1,0,20.95,85.5,1,21.38,1,0.98,0,0,1,20.95,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0
0,1,1,0,1,1,1,49.55,49.55,1,49.55,1,1.0,1,0,0,24.78,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,0,0,0,9,1,0,20.25,178.5,1,19.83,1,1.021,0,0,0,20.25,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
0,1,1,0,2,1,0,50.15,115.1,1,57.55,1,0.871,1,1,1,25.08,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
1,1,1,0,29,1,1,95.9,2745.2,1,94.66,3,1.013,3,1,0,23.98,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
0,1,0,0,1,0,0,25.25,25.25,1,25.25,1,1.0,0,1,0,25.25,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,0,0,0,9,1,0,45.15,416.45,1,46.27,1,0.976,0,1,0,45.15,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,0,1,0,50,1,1,84.4,4116.15,1,82.32,5,1.025,1,1,1,42.2,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
0,0,0,0,1,1,1,75.1,75.1,1,75.1,1,1.0,0,1,0,75.1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,0,1,0,54,1,1,70.15,3715.65,1,68.81,5,1.019,2,1,1,23.38,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
1,0,0,0,42,1,1,101.75,4273.45,1,101.75,4,1.0,3,1,0,25.44,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
0,0,0,0,1,1,0,45.8,45.8,1,45.8,1,1.0,0,1,0,45.8,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,0,0,0,1,1,1,20.1,20.1,1,20.1,1,1.0,0,0,0,20.1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
1,0,1,0,9,0,0,40.65,328.95,1,36.55,1,1.112,2,0,0,13.55,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1
1,1,1,0,46,1,1,101.0,4680.05,1,101.74,4,0.993,3,1,0,25.25,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
1,0,0,0,1,1,1,69.1,69.1,1,69.1,1,1.0,0,1,0,69.1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,0,0,0,13,1,1,75.0,999.45,1,76.88,2,0.976,0,1,0,75.0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,0,19,1,0,100.0,1888.65,1,99.4,2,1.006,4,0,1,20.0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0
0,1,0,0,1,1,1,71.15,71.15,1,71.15,1,1.0,0,1,0,71.15,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,0,0,0,24,0,1,54.15,1240.25,1,51.68,2,1.048,4,1,1,10.83,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
0,0,1,0,67,1,1,108.75,7156.2,1,106.81,6,1.018,5,0,1,18.12,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
0,0,1,0,6,1,1,49.15,270.8,1,45.13,1,1.089,1,0,0,24.58,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
1,0,0,1,20,1,1,19.4,374.5,1,18.73,2,1.036,0,0,0,19.4,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
0,1,0,0,20,1,1,79.15,1520.9,1,76.04,2,1.041,1,0,0,39.58,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,1,1,0,46,1,1,80.4,3605.2,1,78.37,4,1.026,1,1,0,40.2,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
0,0,1,0,11,1,1,102.0,1145.35,1,104.12,1,0.98,3,1,0,25.5,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
0,0,0,0,2,1,0,20.65,38.7,1,19.35,1,1.067,0,0,0,20.65,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
0,0,0,0,1,1,1,70.8,70.8,1,70.8,1,1.0,0,1,0,70.8,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,0,0,16,1,1,89.05,1448.6,1,90.54,2,0.984,2,0,1,29.68,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0
0,0,0,0,3,1,1,96.6,291.9,1,97.3,1,0.993,2,1,0,32.2,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
0,0,1,0,57,1,1,104.5,5921.35,1,103.88,5,1.006,4,1,1,20.9,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
0,0,0,0,5,1,1,50.6,249.95,1,49.99,1,1.012,0,1,0,50.6,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,0,1,4,1,0,49.35,219.65,1,54.91,1,0.899,1,0,0,24.68,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,0,0,0,7,1,1,94.25,669.0,1,95.57,1,0.986,3,1,0,23.56,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
0,0,1,0,1,1,1,68.95,68.95,1,68.95,1,1.0,0,1,0,68.95,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
